id,class
808909,smooth
809116,spiral
809197,smooth
809208,spiral
809280,smooth
809325,spiral
809330,spiral
809359,smooth
809503,spiral
809546,spiral
809619,spiral
809701,smooth
809736,spiral
809769,spiral
809815,smooth
809821,smooth
809830,smooth
809891,smooth
809898,smooth
810072,spiral
810074,spiral
810107,smooth
810114,spiral
810184,smooth
810198,smooth
810254,smooth
810532,spiral
810654,smooth
810694,smooth
810914,spiral
810986,smooth
811091,spiral
811162,spiral
811200,smooth
811316,smooth
811333,spiral
811343,smooth
811391,spiral
811445,spiral
811499,spiral
811539,spiral
811565,smooth
811574,smooth
811582,spiral
811673,smooth
811810,spiral
811865,spiral
811946,spiral
812044,smooth
812046,spiral
812056,spiral
812059,smooth
812067,spiral
812107,smooth
812110,smooth
812153,spiral
812173,spiral
812199,smooth
812262,spiral
812268,spiral
812280,smooth
812538,smooth
812546,smooth
812745,spiral
812816,spiral
812893,spiral
812975,smooth
813007,spiral
813024,smooth
813049,smooth
813099,spiral
813129,spiral
813143,smooth
813144,smooth
813147,spiral
813279,smooth
813298,smooth
813329,smooth
813394,spiral
813475,spiral
813524,smooth
813641,spiral
813753,spiral
813855,smooth
813895,spiral
814032,spiral
814043,smooth
814057,smooth
814067,smooth
814211,spiral
814231,smooth
814294,smooth
814318,spiral
814326,smooth
814359,spiral
814428,spiral
814434,spiral
814480,spiral
814508,spiral
814537,spiral
814605,smooth
814634,smooth
814653,spiral
814658,smooth
814673,smooth
814707,smooth
814767,spiral
814800,smooth
814804,smooth
814828,smooth
814834,spiral
815039,smooth
815058,smooth
815145,spiral
815169,spiral
815176,spiral
815208,smooth
815232,spiral
815238,spiral
815296,smooth
815310,smooth
815420,smooth
815431,spiral
815451,spiral
815489,smooth
815507,spiral
815600,smooth
815742,spiral
815750,smooth
815759,spiral
815926,spiral
815959,spiral
816041,smooth
816112,spiral
816125,spiral
816126,smooth
816170,spiral
816198,smooth
816225,spiral
816260,smooth
816290,smooth
816305,smooth
816343,spiral
816474,spiral
816490,smooth
816517,smooth
816525,smooth
816552,smooth
816608,smooth
816645,smooth
816783,smooth
816787,spiral
816800,spiral
816814,spiral
816897,smooth
817105,spiral
817142,spiral
817191,spiral
817197,smooth
817237,smooth
817369,spiral
817377,smooth
817431,smooth
817446,smooth
817458,smooth
817627,smooth
817700,smooth
817869,spiral
817872,spiral
817947,spiral
818031,smooth
818049,smooth
818131,smooth
818150,spiral
818330,smooth
818366,smooth
818497,spiral
818515,smooth
818625,smooth
818627,smooth
818632,smooth
818636,smooth
818676,smooth
818682,smooth
818739,spiral
818844,spiral
818853,spiral
818873,spiral
818889,spiral
818951,smooth
818976,spiral
819070,smooth
819091,spiral
819131,spiral
819227,spiral
819333,spiral
819367,spiral
819376,spiral
819388,spiral
819400,spiral
819468,smooth
819506,spiral
819536,spiral
819673,smooth
819676,smooth
819769,smooth
819895,smooth
820045,smooth
820071,spiral
820074,smooth
820102,smooth
820128,smooth
820177,spiral
820179,spiral
820200,spiral
820207,smooth
820255,smooth
820256,spiral
820353,spiral
820421,smooth
820478,spiral
820542,spiral
820550,spiral
820565,spiral
820579,spiral
820648,smooth
820663,smooth
820705,smooth
820754,spiral
820767,smooth
820834,spiral
820841,smooth
820887,spiral
821118,spiral
821122,spiral
821137,spiral
821251,spiral
821278,smooth
821374,smooth
821380,smooth
821385,spiral
821415,spiral
821510,smooth
821514,smooth
821536,smooth
821537,smooth
821547,spiral
821598,smooth
821674,spiral
821811,spiral
821821,spiral
821827,spiral
821898,spiral
822015,smooth
822107,spiral
822116,spiral
822119,spiral
822165,smooth
822171,spiral
822215,spiral
822221,smooth
822323,smooth
822326,spiral
822335,spiral
822375,spiral
822424,spiral
822484,spiral
822524,smooth
822668,spiral
822669,smooth
822752,smooth
822787,smooth
822903,spiral
822972,smooth
822985,spiral
823050,spiral
823140,spiral
823296,smooth
823431,spiral
823491,spiral
823535,smooth
823600,spiral
823601,smooth
823643,smooth
823667,spiral
823685,spiral
823811,spiral
823825,smooth
823888,smooth
823949,smooth
823984,smooth
824040,spiral
824075,spiral
824090,spiral
824105,spiral
824124,spiral
824265,smooth
824279,spiral
824319,spiral
824375,smooth
824393,spiral
824404,smooth
824561,smooth
824590,smooth
824599,spiral
824743,spiral
824840,spiral
824936,spiral
824949,smooth
825005,spiral
825012,smooth
825089,spiral
825227,smooth
825244,spiral
825289,spiral
825307,smooth
825346,smooth
825354,spiral
825509,smooth
825510,smooth
825694,smooth
825696,spiral
825798,smooth
825882,spiral
826037,spiral
826038,spiral
826103,smooth
826143,spiral
826316,smooth
826360,smooth
826412,spiral
826535,smooth
826602,spiral
826692,smooth
826788,smooth
826877,spiral
826880,spiral
826894,spiral
826901,spiral
826926,spiral
827014,smooth
827017,spiral
827025,spiral
827191,spiral
827211,spiral
827218,smooth
827273,spiral
827293,spiral
827301,smooth
827325,smooth
827398,spiral
827402,spiral
827465,spiral
827585,spiral
827595,spiral
827641,smooth
827642,smooth
827659,smooth
827755,smooth
827844,smooth
827871,smooth
827874,smooth
827918,smooth
827985,spiral
828002,smooth
828051,smooth
828126,smooth
828163,spiral
828213,spiral
828265,spiral
828335,spiral
828441,smooth
828448,spiral
828496,spiral
828497,spiral
828551,spiral
828642,smooth
828777,smooth
829018,spiral
829060,spiral
829177,smooth
829232,spiral
829278,smooth
829323,smooth
829345,spiral
829441,smooth
829487,spiral
829499,spiral
829515,smooth
829570,spiral
829605,smooth
829641,smooth
829728,smooth
829766,smooth
829890,spiral
829910,spiral
829913,smooth
829951,smooth
829952,smooth
829972,spiral
829996,smooth
830050,spiral
830059,smooth
830095,smooth
830119,smooth
830137,smooth
830158,smooth
830160,smooth
830223,spiral
830227,spiral
830229,smooth
830287,smooth
830302,spiral
830311,spiral
830324,spiral
830405,smooth
830464,smooth
830516,smooth
830710,spiral
830740,spiral
830795,spiral
830812,smooth
830817,smooth
830850,smooth
830856,smooth
830868,smooth
830956,smooth
830989,smooth
831024,spiral
831039,smooth
831065,spiral
831067,spiral
831093,smooth
831240,smooth
831280,smooth
831305,smooth
831378,smooth
831380,smooth
831397,smooth
831405,spiral
831557,smooth
831577,smooth
831771,smooth
831805,smooth
831806,smooth
831845,smooth
831955,spiral
832044,smooth
832071,spiral
832094,smooth
832115,spiral
832232,spiral
832305,spiral
832337,smooth
832356,smooth
832359,smooth
832376,smooth
832386,spiral
832408,smooth
832461,smooth
832533,smooth
832538,smooth
832584,spiral
832617,smooth
832649,spiral
832685,spiral
832742,smooth
832800,spiral
832926,smooth
833015,smooth
833045,spiral
833170,smooth
833202,spiral
833273,smooth
833383,smooth
833398,spiral
833484,spiral
833497,smooth
833501,smooth
833504,spiral
833632,spiral
833639,spiral
833725,spiral
833743,spiral
833760,smooth
833778,smooth
833858,spiral
833895,spiral
833908,smooth
834060,smooth
834257,smooth
834333,spiral
834349,smooth
834360,spiral
834402,smooth
834411,spiral
834534,smooth
834582,spiral
834624,spiral
834720,smooth
834735,smooth
834887,smooth
834954,spiral
834971,smooth
835072,smooth
835116,spiral
835126,spiral
835170,smooth
835211,smooth
835226,smooth
835246,spiral
835255,spiral
835302,smooth
835416,smooth
835521,spiral
835587,smooth
835615,smooth
835760,spiral
835776,spiral
835907,spiral
835939,spiral
835950,spiral
836008,spiral
836068,spiral
836081,spiral
836150,spiral
836153,smooth
836179,smooth
836267,smooth
836358,spiral
836383,spiral
836438,spiral
836478,spiral
836488,smooth
836679,spiral
836818,smooth
836865,smooth
836902,smooth
836911,smooth
836938,spiral
836951,smooth
836976,smooth
836990,smooth
836997,spiral
837002,spiral
837016,smooth
837020,spiral
837046,smooth
837147,smooth
837150,smooth
837203,spiral
837246,smooth
837361,smooth
837364,smooth
837368,spiral
837370,spiral
837443,smooth
837470,spiral
837501,spiral
837573,spiral
837638,spiral
837862,smooth
837930,smooth
837934,spiral
837984,smooth
838017,spiral
838027,spiral
838054,smooth
838060,smooth
838136,smooth
838142,smooth
838183,spiral
838281,spiral
838322,smooth
838389,spiral
838403,smooth
838449,spiral
838545,smooth
838627,smooth
838671,spiral
838703,spiral
838808,smooth
838851,smooth
838932,spiral
838997,spiral
839048,spiral
839082,spiral
839230,spiral
839343,spiral
839488,smooth
839536,spiral
839538,smooth
839565,spiral
839575,smooth
839658,spiral
839676,spiral
839707,smooth
839779,spiral
839790,spiral
839795,smooth
839801,spiral
839827,spiral
839987,spiral
839993,smooth
840062,smooth
840069,spiral
840158,spiral
840168,smooth
840218,smooth
840286,spiral
840332,spiral
840432,smooth
840611,spiral
840651,spiral
840668,spiral
840676,smooth
840841,spiral
840892,spiral
840914,spiral
840939,smooth
841010,smooth
841085,spiral
841104,smooth
841118,spiral
841119,spiral
841149,spiral
841236,spiral
841319,smooth
841418,spiral
841467,smooth
841493,spiral
841502,smooth
841504,smooth
841533,smooth
841658,smooth
841676,smooth
841763,spiral
841793,smooth
841797,spiral
841809,spiral
841885,smooth
841926,smooth
841964,smooth
842004,smooth
842089,smooth
842108,spiral
842128,smooth
842235,smooth
842242,smooth
842251,smooth
842306,spiral
842337,smooth
842361,smooth
842366,spiral
842387,spiral
842397,smooth
842419,spiral
842425,smooth
842517,smooth
842521,spiral
842524,smooth
842585,spiral
842586,smooth
842715,spiral
842794,spiral
842848,spiral
842873,spiral
842954,spiral
842998,smooth
843090,smooth
843216,smooth
843431,spiral
843449,smooth
843452,spiral
843505,spiral
843516,spiral
843610,spiral
843649,smooth
843678,smooth
843721,smooth
843747,smooth
843800,spiral
843857,smooth
843880,smooth
843921,smooth
844075,spiral
844254,smooth
844258,spiral
844371,spiral
844399,spiral
844404,smooth
844449,spiral
844460,smooth
844524,smooth
844548,smooth
844551,spiral
844633,smooth
844908,spiral
844963,smooth
845032,smooth
845043,smooth
845074,spiral
845110,smooth
845192,smooth
845321,spiral
845361,smooth
845380,smooth
845480,spiral
845582,spiral
845612,smooth
845613,spiral
845695,smooth
845698,spiral
845716,spiral
845842,smooth
845855,smooth
845872,smooth
845931,smooth
845941,smooth
845948,spiral
845949,spiral
846017,spiral
846031,smooth
846203,spiral
846338,spiral
846397,spiral
846440,spiral
846457,smooth
846482,spiral
846653,spiral
846659,spiral
846728,spiral
846787,smooth
846881,spiral
846897,smooth
846907,smooth
846968,spiral
847000,smooth
847005,smooth
847016,smooth
847070,spiral
847171,spiral
847351,spiral
847373,spiral
847395,smooth
847422,smooth
847423,spiral
847433,spiral
847450,spiral
847476,spiral
847480,spiral
847612,smooth
847754,smooth
847827,smooth
847852,spiral
847885,spiral
847912,spiral
847943,spiral
847995,spiral
848040,spiral
848145,smooth
848377,spiral
848385,smooth
848439,spiral
848488,spiral
848492,smooth
848497,smooth
848502,smooth
848530,spiral
848551,spiral
848586,smooth
848590,spiral
848682,spiral
848714,smooth
848772,smooth
848803,spiral
848818,spiral
848867,spiral
848895,spiral
848953,spiral
848986,smooth
849029,smooth
849036,spiral
849139,smooth
849409,smooth
849458,smooth
849477,spiral
849499,smooth
849661,smooth
849719,spiral
849750,spiral
849911,spiral
849916,smooth
849922,smooth
849996,smooth
850002,smooth
850035,spiral
850065,spiral
850072,smooth
850073,smooth
850079,spiral
850080,spiral
850180,smooth
850199,smooth
850236,spiral
850277,spiral
850358,spiral
850367,smooth
850573,spiral
850602,spiral
850729,smooth
850754,smooth
851025,smooth
851183,spiral
851189,spiral
851230,spiral
851273,smooth
851285,smooth
851324,smooth
851335,smooth
851345,smooth
851371,smooth
851492,spiral
851563,smooth
851714,spiral
851717,spiral
851720,smooth
851749,smooth
851840,spiral
851921,smooth
851937,smooth
851939,smooth
852021,smooth
852048,smooth
852089,spiral
852152,spiral
852197,smooth
852211,spiral
852260,spiral
852366,spiral
852489,spiral
852571,smooth
852587,spiral
852820,spiral
852849,smooth
852877,spiral
852930,spiral
852933,spiral
852946,spiral
853037,smooth
853181,smooth
853221,spiral
853251,spiral
853606,smooth
853628,spiral
853672,smooth
853675,smooth
853720,spiral
853724,spiral
853794,spiral
853797,spiral
853817,smooth
853943,smooth
854050,spiral
854071,spiral
854257,spiral
854284,smooth
854454,smooth
854485,smooth
854496,smooth
854515,smooth
854663,spiral
854684,spiral
854716,spiral
854766,spiral
854840,spiral
854869,spiral
854876,spiral
854899,spiral
854917,spiral
854927,spiral
854941,smooth
854944,spiral
855014,spiral
855073,smooth
855128,spiral
855172,smooth
855259,smooth
855320,smooth
855384,smooth
855454,smooth
855503,spiral
855622,smooth
855631,spiral
855673,spiral
855677,spiral
855695,smooth
855701,smooth
855706,smooth
855784,smooth
855821,smooth
855913,spiral
855922,spiral
855955,smooth
855958,smooth
855976,spiral
856044,smooth
856125,smooth
856167,smooth
856181,smooth
856236,spiral
856305,spiral
856311,smooth
856342,spiral
856479,smooth
856580,spiral
856581,smooth
856616,smooth
856733,smooth
856866,spiral
856879,smooth
856892,smooth
856915,spiral
856933,spiral
857148,smooth
857202,spiral
857274,smooth
857328,smooth
857338,smooth
857422,spiral
857424,smooth
857499,smooth
857624,spiral
857705,smooth
857728,smooth
857739,smooth
857749,smooth
857800,smooth
858172,smooth
858233,smooth
858246,smooth
858279,smooth
858293,smooth
858306,smooth
858368,spiral
858478,spiral
858533,spiral
858606,spiral
858734,spiral
858735,smooth
858805,spiral
858814,spiral
858845,smooth
858858,smooth
858976,smooth
859042,spiral
859092,smooth
859164,smooth
859252,spiral
859301,spiral
859312,smooth
859377,smooth
859379,smooth
859488,spiral
859536,smooth
859552,smooth
859575,smooth
859596,spiral
859633,smooth
859681,spiral
859774,smooth
859806,spiral
859818,smooth
859961,smooth
860058,smooth
860065,smooth
860180,spiral
860257,smooth
860328,spiral
860337,spiral
860437,spiral
860472,smooth
860491,spiral
860502,smooth
860520,smooth
860586,spiral
860817,spiral
860893,smooth
861022,smooth
861025,spiral
861047,smooth
861076,smooth
861117,smooth
861157,smooth
861169,smooth
861181,smooth
861328,smooth
861339,smooth
861378,smooth
861612,spiral
861662,spiral
861711,spiral
861801,spiral
861851,smooth
861855,smooth
861899,smooth
861933,smooth
861941,spiral
861957,smooth
861986,smooth
862022,spiral
862136,spiral
862192,spiral
862226,smooth
862298,spiral
862322,spiral
862406,spiral
862505,spiral
862633,spiral
862665,smooth
862686,spiral
862777,smooth
862809,spiral
862877,spiral
862893,spiral
862957,smooth
862975,spiral
863008,spiral
863136,spiral
863154,smooth
863268,spiral
863361,spiral
863397,smooth
863436,spiral
863441,smooth
863533,smooth
863568,spiral
863578,smooth
863584,smooth
863818,smooth
863869,smooth
863877,smooth
863924,smooth
864023,smooth
864086,spiral
864095,smooth
864134,spiral
864144,smooth
864220,smooth
864255,spiral
864258,smooth
864266,spiral
864344,smooth
864372,spiral
864382,spiral
864383,spiral
864490,spiral
864498,smooth
864513,spiral
864528,smooth
864567,spiral
864605,smooth
864633,smooth
864729,spiral
864749,smooth
864902,spiral
865006,smooth
865072,spiral
865090,spiral
865166,spiral
865231,spiral
865240,smooth
865250,spiral
865259,smooth
865358,spiral
865528,spiral
865555,smooth
865671,smooth
865705,spiral
865765,smooth
865770,smooth
865842,smooth
865958,spiral
865967,spiral
865978,spiral
865979,smooth
866100,smooth
866129,spiral
866143,smooth
866153,spiral
866162,spiral
866331,smooth
866345,smooth
866381,spiral
866408,smooth
866500,spiral
866525,smooth
866553,spiral
866601,spiral
866809,smooth
866833,spiral
866876,smooth
866973,smooth
867266,smooth
867293,spiral
867454,spiral
867514,smooth
867523,spiral
867529,spiral
867590,smooth
867748,spiral
867848,spiral
867858,spiral
867902,spiral
867917,smooth
867936,spiral
867946,spiral
867965,spiral
868021,spiral
868069,smooth
868184,spiral
868190,smooth
868242,spiral
868526,smooth
868648,smooth
868689,smooth
868733,smooth
868846,spiral
869101,smooth
869124,spiral
869177,spiral
869392,spiral
869419,spiral
869473,spiral
869531,spiral
869584,spiral
869634,spiral
869665,spiral
869684,spiral
869720,spiral
869724,smooth
869756,spiral
869869,smooth
869901,spiral
870216,smooth
870268,smooth
870326,spiral
870358,spiral
870414,spiral
870435,spiral
870437,smooth
870508,spiral
870633,smooth
870673,spiral
870685,smooth
870724,spiral
870858,smooth
870866,smooth
870889,smooth
870920,spiral
870922,smooth
870956,spiral
871121,smooth
871130,spiral
871181,smooth
871212,spiral
871214,spiral
871271,spiral
871291,smooth
871323,smooth
871372,smooth
871387,smooth
871570,smooth
871636,smooth
871672,spiral
871701,spiral
871869,smooth
871904,spiral
871925,smooth
872092,spiral
872286,smooth
872514,spiral
872533,spiral
872594,smooth
872623,spiral
872647,spiral
872724,smooth
872766,spiral
872777,smooth
872839,spiral
872866,spiral
872887,spiral
873043,spiral
873084,smooth
873220,smooth
873371,spiral
873416,spiral
873487,spiral
873519,spiral
873553,smooth
873590,smooth
873690,smooth
873715,smooth
873744,smooth
873757,smooth
873782,spiral
873784,smooth
873846,smooth
873944,smooth
874021,spiral
874040,spiral
874239,spiral
874286,smooth
874307,spiral
874359,spiral
874395,spiral
874404,spiral
874445,spiral
874490,spiral
874497,smooth
874503,spiral
874519,spiral
874613,spiral
874630,smooth
874644,spiral
874651,smooth
874961,smooth
875127,smooth
875155,spiral
875174,spiral
875259,smooth
875264,spiral
875293,smooth
875405,spiral
875485,smooth
875492,spiral
875571,spiral
875579,smooth
875641,smooth
875700,smooth
875848,spiral
875902,smooth
875915,spiral
875920,spiral
875941,smooth
875955,spiral
876007,smooth
876013,spiral
876130,smooth
876173,smooth
876181,spiral
876245,spiral
876263,smooth
876474,spiral
876486,smooth
876504,smooth
876505,spiral
876616,spiral
876620,spiral
876729,spiral
876732,spiral
876808,smooth
876833,spiral
876857,spiral
876878,smooth
876920,smooth
877091,spiral
877265,spiral
877297,spiral
877303,spiral
877321,smooth
877460,spiral
877475,smooth
877520,smooth
877600,smooth
877618,spiral
877696,smooth
877708,spiral
877791,smooth
877806,spiral
877828,smooth
877865,smooth
877879,smooth
877907,smooth
877909,smooth
877930,spiral
877945,smooth
878001,spiral
878061,spiral
878132,smooth
878159,spiral
878188,smooth
878194,smooth
878260,smooth
878295,spiral
878323,spiral
878326,smooth
878340,smooth
878376,spiral
878516,spiral
878564,spiral
878572,smooth
878590,smooth
878597,smooth
878631,spiral
878694,spiral
878717,smooth
878824,smooth
878825,spiral
878826,smooth
878835,smooth
878920,spiral
878967,spiral
879010,spiral
879074,spiral
879284,spiral
879329,smooth
879377,spiral
879378,spiral
879390,spiral
879464,smooth
879502,spiral
879591,spiral
879608,smooth
879632,smooth
879666,spiral
879677,smooth
879732,smooth
879909,smooth
879911,smooth
879937,smooth
879939,smooth
880019,spiral
880218,spiral
880394,smooth
880434,smooth
880501,smooth
880548,smooth
880555,smooth
880616,spiral
880627,spiral
880660,spiral
880686,smooth
880706,spiral
880733,smooth
880758,smooth
880768,smooth
880781,spiral
880892,spiral
880901,spiral
880934,smooth
880993,spiral
881016,smooth
881169,spiral
881182,spiral
881203,spiral
881322,spiral
881473,spiral
881490,spiral
881510,smooth
881550,spiral
881674,smooth
881688,smooth
881743,smooth
881815,smooth
881863,spiral
881934,spiral
881958,spiral
882017,spiral
882056,spiral
882072,spiral
882147,smooth
882261,smooth
882286,smooth
882492,smooth
882506,spiral
882551,spiral
882691,smooth
882767,spiral
882772,spiral
882774,spiral
882884,smooth
882887,spiral
883090,smooth
883121,spiral
883170,smooth
883301,spiral
883323,smooth
883325,smooth
883375,spiral
883383,smooth
883411,spiral
883485,smooth
883489,spiral
883602,spiral
883667,smooth
883697,spiral
883751,spiral
883815,spiral
883834,smooth
883874,spiral
883910,spiral
883911,spiral
883919,smooth
883935,smooth
884015,spiral
884046,smooth
884070,smooth
884175,smooth
884216,spiral
884229,smooth
884231,smooth
884255,spiral
884338,spiral
884339,spiral
884347,spiral
884413,spiral
884431,spiral
884450,spiral
884474,smooth
884492,smooth
884506,spiral
884563,spiral
884565,smooth
884583,smooth
884610,spiral
884714,smooth
884858,spiral
884860,spiral
884889,spiral
884917,spiral
884936,spiral
884953,spiral
885036,smooth
885109,smooth
885342,smooth
885375,smooth
885532,spiral
885552,smooth
885660,smooth
885704,spiral
885769,smooth
885826,smooth
885853,smooth
886046,smooth
886052,spiral
886075,smooth
886094,smooth
886322,spiral
886435,spiral
886512,spiral
886517,smooth
886520,smooth
886610,spiral
886636,smooth
886638,spiral
886645,smooth
886810,spiral
886825,smooth
886836,smooth
887052,spiral
887061,spiral
887069,spiral
887292,spiral
887301,spiral
887331,smooth
887395,smooth
887402,spiral
887426,spiral
887445,spiral
887634,spiral
887650,smooth
887687,spiral
887798,smooth
887852,spiral
887910,smooth
888100,spiral
888107,spiral
888112,spiral
888238,smooth
888282,smooth
888380,smooth
888452,smooth
888531,smooth
888534,smooth
888560,spiral
888603,smooth
888785,spiral
888803,smooth
888860,smooth
888939,smooth
889304,smooth
889309,spiral
889313,spiral
889317,spiral
889335,spiral
889345,smooth
889379,spiral
889448,spiral
889496,spiral
889508,spiral
889574,smooth
889601,smooth
889649,spiral
889672,smooth
889681,spiral
889702,smooth
889743,spiral
889768,smooth
889841,spiral
889854,spiral
889863,spiral
889876,spiral
889912,smooth
889915,spiral
889941,spiral
890087,spiral
890124,spiral
890231,spiral
890285,smooth
890361,spiral
890362,smooth
890383,smooth
890415,spiral
890608,spiral
890689,smooth
890712,spiral
890723,smooth
890808,spiral
890947,spiral
891008,smooth
891093,spiral
891129,spiral
891145,smooth
891199,smooth
891265,smooth
891301,spiral
891396,smooth
891429,spiral
891540,spiral
891579,smooth
891597,smooth
891607,smooth
891610,spiral
891779,smooth
891908,smooth
891922,smooth
891984,smooth
892029,smooth
892069,spiral
892136,spiral
892137,spiral
892169,spiral
892229,spiral
892304,smooth
892340,spiral
892382,spiral
892443,smooth
892469,spiral
892550,smooth
892577,smooth
892582,smooth
892795,spiral
892838,smooth
892841,smooth
892862,smooth
892904,smooth
892926,spiral
892985,spiral
893010,smooth
893011,spiral
893022,smooth
893038,spiral
893085,spiral
893094,smooth
893100,smooth
893172,smooth
893224,smooth
893226,spiral
893249,smooth
893291,smooth
893353,spiral
893396,smooth
893401,smooth
893423,spiral
893560,spiral
893652,smooth
893706,smooth
893855,spiral
893863,spiral
893904,spiral
893933,spiral
893937,spiral
893990,spiral
894154,spiral
894156,smooth
894160,smooth
894206,spiral
894382,spiral
894389,spiral
894413,spiral
894549,smooth
894557,spiral
894612,smooth
894689,spiral
894736,smooth
894772,spiral
894784,smooth
894811,smooth
894860,smooth
894910,smooth
894938,spiral
895010,smooth
895106,spiral
895107,spiral
895149,spiral
895431,smooth
895469,smooth
895515,smooth
895565,spiral
895589,spiral
895614,smooth
895741,spiral
895841,smooth
895843,spiral
895878,spiral
895977,spiral
896053,smooth
896058,smooth
896117,spiral
896120,smooth
896218,smooth
896234,spiral
896287,spiral
896345,spiral
896349,spiral
896367,smooth
896473,spiral
896541,spiral
896554,spiral
896634,spiral
896686,smooth
896711,spiral
896718,spiral
896826,spiral
896860,spiral
896872,spiral
896897,smooth
896937,spiral
897022,spiral
897028,spiral
897088,smooth
897100,spiral
897118,smooth
897144,spiral
897151,smooth
897154,smooth
897250,smooth
897394,smooth
897415,spiral
897499,smooth
897615,smooth
897703,spiral
897766,smooth
897813,smooth
897907,spiral
897944,spiral
897968,spiral
898195,smooth
898210,spiral
898226,spiral
898228,smooth
898239,smooth
898344,smooth
898364,spiral
898365,smooth
898619,spiral
898641,spiral
898644,smooth
898745,spiral
898753,spiral
898765,spiral
898841,smooth
898907,spiral
898909,smooth
898950,spiral
899013,spiral
899165,spiral
899203,smooth
899334,spiral
899346,smooth
899381,smooth
899427,spiral
899632,smooth
899761,smooth
899788,smooth
899804,spiral
899892,smooth
899896,smooth
899906,smooth
899958,spiral
900054,smooth
900102,spiral
900124,smooth
900395,spiral
900407,smooth
900545,spiral
900657,smooth
900708,smooth
900762,smooth
900836,smooth
901040,smooth
901090,smooth
901108,spiral
901133,smooth
901200,smooth
901262,spiral
901283,spiral
901350,smooth
901377,spiral
901394,spiral
901413,smooth
901470,smooth
901484,smooth
901491,smooth
901581,spiral
901598,smooth
901615,smooth
901659,spiral
901660,smooth
901674,spiral
901718,spiral
901743,spiral
901854,smooth
901993,spiral
902077,spiral
902085,smooth
902091,spiral
902112,smooth
902208,smooth
902220,smooth
902252,smooth
902373,spiral
902399,smooth
902436,smooth
902505,smooth
902510,smooth
902652,smooth
902654,spiral
902696,spiral
902713,smooth
903087,smooth
903101,smooth
903107,spiral
903131,smooth
903160,spiral
903185,smooth
903261,smooth
903279,smooth
903294,spiral
903302,spiral
903432,spiral
903518,smooth
903672,smooth
903891,smooth
903903,smooth
903960,spiral
904079,smooth
904105,spiral
904139,smooth
904145,smooth
904151,spiral
904154,spiral
904178,spiral
904244,smooth
904422,smooth
904466,spiral
904644,smooth
904684,spiral
904715,spiral
904738,spiral
904763,spiral
904789,smooth
904841,spiral
904960,smooth
905029,smooth
905079,smooth
905258,spiral
905449,spiral
905516,spiral
905571,smooth
905582,smooth
905592,spiral
905701,smooth
905749,spiral
905784,smooth
905888,smooth
905900,spiral
905904,smooth
905939,spiral
906043,smooth
906053,spiral
906056,smooth
906058,smooth
906159,smooth
906380,spiral
906409,smooth
906411,spiral
906413,smooth
906462,smooth
906516,spiral
906552,smooth
906616,spiral
906758,smooth
906769,spiral
906823,spiral
906859,smooth
906893,spiral
906948,spiral
907027,smooth
907080,spiral
907236,smooth
907295,smooth
907316,spiral
907442,smooth
907505,smooth
907697,smooth
907744,smooth
907774,smooth
907818,spiral
907849,smooth
907911,spiral
907914,spiral
908000,spiral
908027,spiral
908089,smooth
908173,spiral
908225,smooth
908227,spiral
908296,smooth
908499,smooth
908612,smooth
908637,smooth
908753,spiral
908829,smooth
908880,smooth
908891,smooth
908925,smooth
908947,smooth
908959,spiral
909064,smooth
909171,spiral
909299,spiral
909361,spiral
909461,smooth
909487,smooth
909534,smooth
909548,smooth
909637,spiral
909833,smooth
910076,smooth
910365,spiral
910417,smooth
910544,spiral
910562,smooth
910729,smooth
910817,spiral
910820,spiral
910855,smooth
910861,smooth
910863,spiral
910965,spiral
910967,spiral
910976,spiral
911000,spiral
911009,spiral
911082,spiral
911084,spiral
911179,spiral
911238,smooth
911254,smooth
911383,smooth
911404,smooth
911407,spiral
911430,spiral
911527,smooth
911567,spiral
911571,spiral
911588,smooth
911619,smooth
911644,smooth
911645,smooth
911781,spiral
911939,spiral
912047,smooth
912200,smooth
912235,smooth
912242,smooth
912259,smooth
912267,spiral
912312,spiral
912341,smooth
912351,spiral
912368,smooth
912416,spiral
912449,spiral
912476,spiral
912550,smooth
912586,spiral
912629,smooth
912637,spiral
912651,smooth
912722,spiral
912825,smooth
912843,spiral
912861,smooth
912888,smooth
912906,spiral
912970,spiral
913049,smooth
913055,spiral
913070,smooth
913098,spiral
913114,smooth
913124,smooth
913188,spiral
913371,spiral
913430,spiral
913433,spiral
913480,spiral
913570,smooth
913623,smooth
913657,smooth
913723,smooth
913752,spiral
913816,spiral
913852,spiral
913929,spiral
914031,smooth
914047,spiral
914114,smooth
914277,smooth
914302,spiral
914441,spiral
914513,smooth
914550,spiral
914581,smooth
914672,spiral
914733,spiral
914759,smooth
914788,spiral
914806,smooth
914843,smooth
915007,spiral
915019,spiral
915104,spiral
915334,smooth
915358,smooth
915421,spiral
915432,smooth
915443,spiral
915476,smooth
915482,spiral
915648,smooth
915706,spiral
915778,spiral
915809,spiral
915897,smooth
915978,spiral
916020,smooth
916109,spiral
916168,spiral
916199,smooth
916269,spiral
916272,smooth
916274,spiral
916357,smooth
916470,spiral
916489,smooth
916490,spiral
916756,spiral
916757,spiral
916769,smooth
916783,smooth
916908,smooth
916924,spiral
916945,spiral
916966,smooth
917113,spiral
917118,smooth
917145,smooth
917163,spiral
917290,spiral
917369,spiral
917385,smooth
917400,spiral
917444,smooth
917500,spiral
917544,spiral
